ingredient_name,fat_g,carbs_g,protein_g,calories,sodium_mg,category
"Braunschweiger (a liver sausage), pork",28.5,3.1,14.5,327.0,977.0,other
"Bread, banana, prepared from recipe, made with margarine",10.5,54.6,4.3,326.0,302.0,other
"Bread, blue corn, somiviki (Hopi)",1.53,39.8,3.1,186.0,9.0,other
"Bread, boston brown, canned",1.5,43.3,5.2,195.0,631.0,other
"Bread, chapati or roti, plain, commercially prepared",7.45,46.4,11.2,297.0,409.0,other
"Bread, chapati or roti, whole wheat, commercially prepared, frozen",9.2,46.1,7.85,299.0,298.0,other
"Bread, cheese",20.8,44.8,10.4,408.0,750.0,other
"Bread, cinnamon",5.29,44.4,7.05,253.0,388.0,other
"Bread, cornbread, dry mix, enriched (includes corn muffin mix)",12.2,69.5,7.0,418.0,817.0,other
"Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs",9.58,54.5,6.59,330.0,599.0,other
"Bread, cornbread, dry mix, unenriched (includes corn muffin mix)",12.2,69.5,7.0,418.0,1110.0,other
"Bread, cornbread, prepared from recipe, made with low fat (2%) milk",7.1,43.5,6.7,266.0,658.0,other
"Bread, cracked-wheat",3.9,49.5,8.7,260.0,538.0,other
"Bread, crumbs, dry, grated, plain",5.3,72.0,13.4,395.0,732.0,other
"Bread, crumbs, dry, grated, seasoned",5.48,68.5,14.1,383.0,2100.0,other
"Bread, egg",6.0,47.8,9.5,287.0,380.0,other
"Bread, egg, toasted",6.6,52.6,10.5,315.0,417.0,other
"Bread, french or vienna (includes sourdough)",2.42,51.9,10.8,272.0,602.0,other
"Bread, french or vienna, toasted (includes sourdough)",2.14,61.9,13.0,319.0,720.0,other
"Bread, french or vienna, whole wheat",1.04,49.1,8.33,239.0,375.0,other
"Bread, gluten-free, white, made with potato extract, rice starch, and rice flour",10.7,52.8,3.13,320.0,528.0,other
"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",5.24,45.8,4.31,248.0,447.0,other
"Bread, gluten-free, white, made with tapioca starch and brown rice flour",8.02,51.2,5.4,298.0,515.0,other
"Bread, gluten-free, whole grain, made with tapioca starch and brown rice flour",9.34,49.1,7.25,309.0,510.0,other
"Bread, irish soda, prepared from recipe",5.0,56.0,6.6,290.0,398.0,other
"Bread, Italian",2.73,48.1,9.49,259.0,618.0,other
"Bread, kneel down (Navajo)",2.21,39.5,4.29,195.0,126.0,other
"Bread, multi-grain (includes whole-grain)",4.23,43.3,13.4,265.0,381.0,other
"Bread, multi-grain, toasted (includes whole-grain)",4.6,47.1,14.5,288.0,414.0,other
"Bread, naan, plain, commercially prepared, refrigerated",5.65,50.4,9.62,291.0,465.0,other
"Bread, naan, whole wheat, commercially prepared, refrigerated",6.7,46.2,10.2,286.0,467.0,other
"Bread, oat bran",4.4,39.8,10.4,236.0,353.0,other
"Bread, oat bran, toasted",4.8,43.7,11.4,259.0,387.0,other
"Bread, oatmeal",4.4,48.5,8.4,269.0,447.0,other
"Bread, oatmeal, toasted",4.8,52.7,9.2,292.0,486.0,other
"Bread, pan dulce, sweet yeast bread",11.6,56.4,9.42,367.0,228.0,other
"Bread, paratha, whole wheat, commercially prepared, frozen",13.2,45.4,6.36,326.0,452.0,other
"Bread, pita, white, enriched",1.2,55.7,9.1,275.0,536.0,other
"Bread, pita, white, unenriched",1.2,55.7,9.1,275.0,536.0,other
"Bread, pita, whole-wheat",1.71,55.9,9.8,262.0,421.0,other
"Bread, potato",3.13,47.1,12.5,266.0,375.0,other
"Bread, pound cake type, pan de torta salvadoran",17.4,51.3,7.06,390.0,390.0,other
"Bread, protein (includes gluten)",2.2,43.8,12.1,245.0,404.0,other
"Bread, protein, (includes gluten), toasted",2.4,48.1,13.2,270.0,444.0,other
"Bread, pumpernickel",3.1,47.5,8.7,250.0,596.0,other
"Bread, raisin, enriched",4.4,52.3,7.9,274.0,347.0,other
"Bread, raisin, enriched, toasted",4.8,56.9,8.6,297.0,377.0,other
"Bread, raisin, unenriched",4.4,52.3,7.9,274.0,390.0,other
"Bread, reduced-calorie, oat bran",3.2,41.3,8.0,201.0,459.0,other
"Bread, reduced-calorie, oat bran, toasted",3.8,49.2,9.5,239.0,547.0,other
"Bread, reduced-calorie, oatmeal",3.5,43.3,7.6,210.0,388.0,other
"Bread, reduced-calorie, rye",2.9,40.5,9.1,203.0,513.0,other
"Bread, reduced-calorie, wheat",2.92,42.5,13.3,217.0,332.0,other
"Bread, reduced-calorie, white",2.5,44.3,8.7,207.0,479.0,other
"Bread, rice bran",4.6,43.5,8.9,243.0,269.0,other
"Bread, rice bran, toasted",5.0,47.3,9.7,264.0,292.0,other
"Bread, roll, Mexican, bollilo",5.8,55.8,10.6,318.0,506.0,other
"Bread, rye",3.3,48.3,8.5,259.0,603.0,other
"Bread, rye, toasted",3.6,53.1,9.4,284.0,664.0,other
"Bread, salvadoran sweet cheese (quesadilla salvadorena)",17.1,47.8,7.12,374.0,510.0,other
"Bread, sticks, plain",9.5,68.4,12.0,412.0,713.0,other
"Bread, stuffing, cornbread, dry mix",4.2,76.7,10.0,389.0,1430.0,other
"Bread, stuffing, cornbread, dry mix, prepared",8.8,21.9,2.9,179.0,526.0,other
"Bread, stuffing, dry mix",3.4,76.2,11.0,386.0,1400.0,other
"Bread, stuffing, dry mix, prepared",12.0,18.8,2.73,195.0,479.0,other
"Bread, wheat",4.53,47.5,10.7,274.0,473.0,other
"Bread, wheat, sprouted",0.0,33.9,13.2,188.0,474.0,other
"Bread, wheat, sprouted, toasted",0.0,36.8,14.3,205.0,515.0,other
"Bread, wheat, toasted",4.27,55.8,13.0,313.0,601.0,other
"Bread, white wheat",2.15,43.9,10.7,238.0,478.0,other
"Bread, white, commercially prepared",3.59,49.2,9.43,270.0,477.0,other
"Bread, white, commercially prepared (includes soft bread crumbs)",3.33,49.4,8.85,266.0,490.0,other
"Bread, white, commercially prepared, low sodium, no salt",3.6,49.6,8.2,267.0,298.0,other
"Bread, white, commercially prepared, toasted",4.0,54.5,9.0,290.0,537.0,other
"Bread, white, commercially prepared, toasted, low sodium no salt",4.0,54.4,9.0,293.0,376.0,other
"Bread, white, prepared from recipe, made with low fat (2%) milk",5.7,49.6,7.9,285.0,359.0,other
"Bread, white, prepared from recipe, made with nonfat dry milk",2.6,53.6,7.7,274.0,336.0,other
"Bread, whole-wheat, commercially prepared",3.5,42.7,12.4,252.0,455.0,other
"Bread, whole-wheat, commercially prepared",3.55,43.1,12.3,254.0,450.0,other
"Bread, whole-wheat, commercially prepared, toasted",4.07,51.2,16.3,306.0,565.0,other
"Bread, whole-wheat, prepared from recipe",5.4,51.4,8.4,278.0,346.0,other
"Bread, whole-wheat, prepared from recipe, toasted",5.9,56.4,9.2,305.0,381.0,other
"Breadfruit, raw",0.23,27.1,1.07,103.0,2.0,other
"Breakfast bar, corn flake crust with fruit",7.5,72.8,4.4,376.0,337.0,other
"Breakfast bars, oats, sugar, raisins, coconut (include granola bar)",17.6,66.7,9.8,464.0,251.0,other
"Broadbeans (fava beans), mature seeds, canned",0.22,12.4,5.47,71.0,453.0,other
"Broadbeans (fava beans), mature seeds, cooked, boiled, with salt",0.4,19.6,7.6,110.0,241.0,other
"Broadbeans (fava beans), mature seeds, cooked, boiled, without salt",0.4,19.6,7.6,110.0,5.0,other
"Broadbeans (fava beans), mature seeds, raw",1.53,58.3,26.1,341.0,13.0,other
"Broadbeans, immature seeds, cooked, boiled, drained, with salt",0.5,10.1,4.8,62.0,277.0,other
"Broadbeans, immature seeds, cooked, boiled, drained, without salt",0.5,10.1,4.8,62.0,41.0,other
"Broadbeans, immature seeds, raw",0.6,11.7,5.6,72.0,50.0,other
"Broccoli raab, cooked",0.52,3.12,3.83,25.0,56.0,other
"Broccoli raab, raw",0.49,2.85,3.17,22.0,33.0,other
"Broccoli, chinese, cooked",0.72,3.81,1.14,22.0,7.0,other
"Broccoli, chinese, raw",0.76,4.67,1.2,26.0,7.0,other
"Broccoli, cooked, boiled, drained, with salt",0.41,7.18,2.38,35.0,262.0,other
"Broccoli, cooked, boiled, drained, without salt",0.41,7.18,2.38,35.0,41.0,other
"Broccoli, flower clusters, raw",0.35,5.06,2.98,28.0,27.0,other
"Broccoli, frozen, chopped, cooked, boiled, drained, with salt",0.12,5.35,3.1,28.0,260.0,other
"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",0.12,5.35,3.1,28.0,11.0,other
"Broccoli, frozen, chopped, unprepared",0.29,4.78,2.81,26.0,24.0,other
"Broccoli, frozen, spears, cooked, boiled, drained, with salt",0.11,5.35,3.1,28.0,260.0,other
"Broccoli, frozen, spears, cooked, boiled, drained, without salt",0.11,5.36,3.1,28.0,24.0,other
"Broccoli, frozen, spears, unprepared (Includes foods for USDA's Food Distribution Program)",0.34,5.35,3.06,29.0,17.0,other
"Broccoli, leaves, raw",0.35,5.06,2.98,28.0,27.0,other
"Broccoli, raw",0.34,6.27,2.57,31.0,36.0,other
"Broccoli, raw",0.37,6.64,2.82,34.0,33.0,other
"Broccoli, stalks, raw",0.35,5.24,2.98,28.0,27.0,other
"Brussels sprouts, cooked, boiled, drained, with salt",0.5,7.1,2.55,36.0,257.0,other
"Brussels sprouts, cooked, boiled, drained, without salt",0.5,7.1,2.55,36.0,21.0,other
"Brussels sprouts, frozen, cooked, boiled, drained, with salt",0.39,8.32,3.64,42.0,259.0,other
"Brussels sprouts, frozen, cooked, boiled, drained, without salt",0.39,8.32,3.64,42.0,15.0,other
"Brussels sprouts, frozen, unprepared",0.41,7.86,3.78,41.0,10.0,other
"Brussels sprouts, raw",0.565,9.62,3.98,0.0,25.7,other
"Brussels sprouts, raw",0.3,8.95,3.38,43.0,25.0,other
Buckwheat,3.4,71.5,13.2,343.0,1.0,other
"Buckwheat flour, whole-groat",3.1,70.6,12.6,335.0,11.0,other
"Buckwheat groats, roasted, cooked",0.62,19.9,3.38,92.0,4.0,other
"Buckwheat groats, roasted, dry",2.71,75.0,11.7,346.0,11.0,other
"Buckwheat, whole grain",3.04,71.1,11.1,0.0,0.0,other
"Buffalo, free range, top round steak, cooked (Shoshone Bannock)",1.8,0.0,32.5,146.0,41.0,other
"Buffalo, free range, top round steak, raw (Shoshone Bannock)",1.3,0.0,21.4,97.0,43.0,other
"Bulgur, cooked",0.24,18.6,3.08,83.0,5.0,other
"Bulgur, dry",1.33,75.9,12.3,342.0,17.0,other
"Bulgur, dry, raw",2.42,75.9,11.8,0.0,2.18,other
"Burdock root, cooked, boiled, drained, with salt",0.14,21.2,2.09,88.0,240.0,other
"Burdock root, cooked, boiled, drained, without salt",0.14,21.2,2.09,88.0,4.0,other
"Burdock root, raw",0.15,17.3,1.53,72.0,5.0,other
"BURGER KING, Cheeseburger",14.8,23.7,14.6,286.0,602.0,other
"BURGER KING, Chicken Strips",15.2,20.5,18.2,292.0,859.0,other
"BURGER KING, CROISSAN'WICH with Egg and Cheese",15.8,24.8,10.4,283.0,650.0,other
"BURGER KING, CROISSAN'WICH with Sausage and Cheese",25.4,23.0,13.7,376.0,782.0,other
"BURGER KING, CROISSAN'WICH with Sausage, Egg and Cheese",21.8,15.9,12.1,308.0,577.0,other
"BURGER KING, Double Cheeseburger",16.1,17.4,16.8,282.0,562.0,other
"BURGER KING, DOUBLE WHOPPER, no cheese",15.7,13.7,13.9,252.0,289.0,other
"BURGER KING, DOUBLE WHOPPER, with cheese",17.1,13.5,14.5,266.0,387.0,other
"BURGER KING, french fries",12.5,38.7,3.23,280.0,279.0,other
"BURGER KING, french toast sticks",17.7,41.2,6.0,349.0,428.0,other
"BURGER KING, Hamburger",10.6,26.8,14.8,261.0,461.0,other
"BURGER KING, Hash Brown Rounds",19.3,29.4,2.8,302.0,568.0,other
"BURGER KING, Onion Rings",25.2,43.6,3.86,417.0,776.0,other
"BURGER KING, Original Chicken Sandwich",14.7,26.2,12.1,286.0,638.0,other
"BURGER KING, Premium Fish Sandwich",12.4,26.7,10.3,260.0,602.0,other
"BURGER KING, Vanilla Shake",8.74,19.0,3.19,168.0,100.0,other
"BURGER KING, WHOPPER, no cheese",12.8,18.6,10.7,233.0,313.0,other
"BURGER KING, WHOPPER, with cheese",15.3,16.7,11.2,250.0,453.0,other
"Burrito, bean and cheese, frozen",6.3,34.0,7.07,221.0,351.0,other
"Burrito, beef and bean, frozen",9.61,30.8,7.26,239.0,587.0,other
"Burrito, beef and bean, microwaved",11.9,39.0,8.73,298.0,659.0,other
"Butter oil, anhydrous",99.5,0.0,0.28,876.0,2.0,other
"Butter replacement, without fat, powder",1.0,89.0,2.0,373.0,1200.0,other
"Butter, Clarified butter (ghee)",100.0,0.0,0.0,900.0,0.0,other
"Butter, light, stick, with salt",55.1,0.0,3.3,499.0,450.0,other
"Butter, light, stick, without salt",55.1,0.0,3.3,499.0,36.0,other
"Butter, salted",81.1,0.06,0.85,717.0,643.0,other
"Butter, stick, salted",82.2,0.0,0.0,0.0,524.0,other
"Butter, stick, unsalted",81.5,0.0,0.0,0.0,10.0,other
"Butter, whipped, with salt",78.3,0.0,0.49,731.0,583.0,other
"Butter, without salt",81.1,0.06,0.85,717.0,11.0,other
"Butterbur, (fuki), raw",0.04,3.61,0.39,14.0,7.0,other
"Butterbur, canned",0.13,0.38,0.11,3.0,4.0,other
"Butterbur, cooked, boiled, drained, with salt",0.02,2.16,0.23,8.0,240.0,other
"Butterbur, cooked, boiled, drained, without salt",0.02,2.16,0.23,8.0,4.0,other
"Buttermilk, low fat",1.08,4.81,3.46,0.0,92.5,other
"Cabbage, bok choy, raw",0.234,3.51,1.02,0.0,14.3,other
"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt",0.16,1.78,1.56,12.0,270.0,other
"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt",0.16,1.78,1.56,12.0,34.0,other
"Cabbage, chinese (pak-choi), raw",0.2,2.18,1.5,13.0,65.0,other
"Cabbage, chinese (pe-tsai), cooked, boiled, drained, with salt",0.17,2.41,1.5,14.0,245.0,other
"Cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt",0.17,2.41,1.5,14.0,9.0,other
"Cabbage, chinese (pe-tsai), raw",0.2,3.23,1.2,16.0,9.0,other
"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",0.18,5.37,1.21,24.0,18.0,other
"Cabbage, common (danish, domestic, and pointed types), stored, raw",0.18,5.37,1.21,24.0,18.0,other
"Cabbage, common, cooked, boiled, drained, with salt",0.06,5.51,1.27,23.0,255.0,other
"Cabbage, cooked, boiled, drained, without salt",0.06,5.51,1.27,23.0,8.0,other
"Cabbage, green, raw",0.228,6.38,0.961,0.0,16.1,other
"Cabbage, japanese style, fresh, pickled",0.1,5.67,1.6,30.0,277.0,other
"Cabbage, kimchi",0.5,2.4,1.1,15.0,498.0,other
"Cabbage, mustard, salted",0.1,5.63,1.1,28.0,717.0,other
"Cabbage, napa, cooked",0.17,2.23,1.1,12.0,11.0,other
"Cabbage, napa, leaf, destemmed, raw",0.0,0.0,1.06,0.0,12.6,other
"Cabbage, raw",0.1,5.8,1.28,25.0,18.0,other
"Cabbage, red, cooked, boiled, drained, with salt",0.09,6.94,1.51,29.0,244.0,other
"Cabbage, red, cooked, boiled, drained, without salt",0.09,6.94,1.51,29.0,28.0,other
"Cabbage, red, raw",0.214,6.79,1.24,0.0,11.7,other
"Cabbage, red, raw",0.16,7.37,1.43,31.0,27.0,other
"Cabbage, savoy, cooked, boiled, drained, with salt",0.09,5.41,1.8,24.0,260.0,other
"Cabbage, savoy, cooked, boiled, drained, without salt",0.09,5.41,1.8,24.0,24.0,other
"Cabbage, savoy, raw",0.1,6.1,2.0,27.0,28.0,other
"Cake, angelfood, commercially prepared",0.8,57.8,5.9,258.0,749.0,other
"Cake, angelfood, dry mix, prepared",0.3,58.7,6.1,257.0,511.0,other
"Cake, boston cream pie, commercially prepared",8.5,42.9,2.4,252.0,254.0,other
"Cake, cheesecake, commercially prepared",22.5,25.5,5.5,321.0,438.0,other
"Cake, cheesecake, prepared from mix, no-bake type",12.7,35.5,5.5,274.0,380.0,other
"Cake, cherry fudge with chocolate frosting",12.5,38.0,2.4,264.0,164.0,other
"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",20.0,52.8,3.48,389.0,348.0,other
"Cake, chocolate, prepared from recipe without frosting",15.1,53.4,5.3,371.0,315.0,other
"Cake, coffeecake, cheese",15.2,44.3,7.0,339.0,339.0,other
"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, enriched",23.3,46.7,6.8,418.0,351.0,other
"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, unenriched",23.3,46.7,6.8,418.0,351.0,other
"Cake, coffeecake, cinnamon with crumb topping, dry mix, prepared",9.6,52.8,5.5,318.0,421.0,other
"Cake, coffeecake, creme-filled with chocolate frosting",10.8,53.8,5.0,331.0,323.0,other
"Cake, coffeecake, fruit",10.2,51.5,5.2,311.0,385.0,other
"Cake, fruitcake, commercially prepared",9.1,61.6,2.9,324.0,101.0,other
"Cake, gingerbread, dry mix",13.8,74.6,4.4,437.0,657.0,other
"Cake, gingerbread, prepared from recipe",16.4,49.2,3.9,356.0,327.0,other
"Cake, pineapple upside-down, prepared from recipe",12.1,50.5,3.5,319.0,319.0,other
"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",21.7,48.9,6.62,418.0,357.0,other
"Cake, pound, commercially prepared, butter (includes fresh and frozen)",14.0,53.6,5.0,353.0,377.0,other
"Cake, pound, commercially prepared, fat-free",1.2,61.0,5.4,283.0,341.0,other
"Cake, pound, commercially prepared, other than all butter, enriched",17.9,52.5,5.2,389.0,400.0,other
"Cake, pound, commercially prepared, other than all butter, unenriched",17.9,52.5,5.2,389.0,400.0,other
"Cake, pudding-type, carrot, dry mix",9.8,79.2,5.1,415.0,567.0,other
"Cake, pudding-type, chocolate, dry mix",8.14,80.2,4.6,391.0,866.0,other
"Cake, pudding-type, white, enriched, dry mix",9.5,80.9,3.9,423.0,665.0,other
"Cake, pudding-type, white, unenriched, dry mix",9.5,81.0,3.9,423.0,665.0,other
"Cake, pudding-type, yellow, dry mix",9.8,80.0,4.0,423.0,860.0,other
"Cake, shortcake, biscuit-type, prepared from recipe",14.2,48.5,6.1,346.0,506.0,other
"Cake, snack cakes, creme-filled, chocolate with frosting",15.9,60.3,3.63,399.0,332.0,other
"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",13.0,69.4,3.71,409.0,483.0,other
"Cake, snack cakes, creme-filled, sponge",11.5,64.0,3.47,374.0,470.0,other
"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",11.1,74.3,3.71,412.0,316.0,other
"Cake, sponge, commercially prepared",2.7,61.0,5.4,290.0,623.0,other
"Cake, sponge, prepared from recipe",4.3,57.7,7.3,297.0,228.0,other
"Cake, white, dry mix, special dietary (includes lemon-flavored)",8.4,79.6,3.0,397.0,260.0,other
"Cake, white, prepared from recipe with coconut frosting",10.3,63.2,4.4,356.0,284.0,other
"Cake, white, prepared from recipe without frosting",12.4,57.2,5.4,357.0,327.0,other
"Cake, yellow, commercially prepared, with chocolate frosting, in-store bakery",17.8,55.4,3.16,379.0,310.0,other
"Cake, yellow, commercially prepared, with vanilla frosting",17.9,56.2,2.99,391.0,269.0,other
"Cake, yellow, enriched, dry mix",3.5,81.9,3.7,374.0,728.0,other
"Cake, yellow, light, dry mix",5.5,84.1,4.7,404.0,604.0,other
"Cake, yellow, prepared from recipe without frosting",14.6,53.0,5.3,361.0,343.0,other
"Cake, yellow, unenriched, dry mix",11.6,78.1,4.4,432.0,657.0,other
"CAMPBELL'S CHUNKY, Classic Chicken Noodle Soup",1.3,5.41,3.41,47.0,325.0,other
"CAMPBELL'S CHUNKY, Hearty Beef Barley Soup",0.92,8.98,2.89,56.0,308.0,other
"CAMPBELL'S CHUNKY, New England Clam Chowder",3.85,9.01,2.46,81.0,353.0,other
"CAMPBELL'S CHUNKY, Old Fashioned Vegetable Beef Soup",1.23,6.24,3.16,49.0,346.0,other
"CAMPBELL'S, Chicken Noodle Soup, condensed",1.53,5.97,2.37,47.0,683.0,other
"CAMPBELL'S, Cream of Mushroom Soup, condensed",5.5,6.59,1.29,81.0,697.0,other
"CAMPBELL'S, Tomato Soup, condensed",0.44,15.2,1.46,71.0,377.0,other
"Canada Goose, breast meat only, skinless, raw",4.02,0.0,24.3,133.0,50.0,other
"Canadian bacon, cooked, pan-fried",2.78,1.8,28.3,146.0,993.0,other
"Canadian bacon, unprepared",2.62,1.34,20.3,110.0,751.0,other
Candied fruit,0.07,82.7,0.34,322.0,98.0,other
"Candies, 5TH AVENUE Candy Bar",24.0,62.7,8.78,482.0,225.0,other
"Candies, ALMOND JOY Candy Bar",26.9,59.5,4.13,479.0,142.0,other
"Candies, butterscotch",3.3,90.4,0.03,391.0,391.0,other
"Candies, CARAMELLO Candy Bar",21.2,63.8,6.19,462.0,122.0,other
"Candies, caramels",8.1,77.0,4.6,382.0,245.0,other
"Candies, caramels, chocolate-flavor roll",3.31,87.7,1.59,387.0,44.0,other
"Candies, carob, unsweetened",31.4,56.3,8.15,540.0,107.0,other
"Candies, chocolate covered, caramel with nuts",21.0,60.7,9.5,470.0,156.0,other
"Candies, chocolate covered, low sugar or low calorie",43.3,37.7,12.4,590.0,111.0,other
"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)",32.2,60.0,5.09,550.0,23.0,other
"Candies, coconut bar, not chocolate covered",27.6,55.9,2.13,481.0,128.0,other
"Candies, confectioner's coating, butterscotch",29.0,67.1,2.2,539.0,89.0,other
"Candies, confectioner's coating, peanut butter",29.8,46.9,18.3,529.0,250.0,other
"Candies, confectioner's coating, yogurt",27.0,63.9,5.87,522.0,88.0,other
"Candies, crispy bar with peanut butter filling",31.3,55.5,9.53,542.0,264.0,other
"Candies, dark chocolate coated coffee beans",30.0,60.0,7.5,540.0,25.0,other
"Candies, divinity, prepared-from-recipe",0.06,89.0,1.32,364.0,34.0,other
"Candies, fondant, prepared-from-recipe",0.02,93.2,0.0,373.0,11.0,other
"Candies, fruit snacks, with high vitamin C",0.0,88.0,0.08,352.0,23.0,other
"Candies, fudge, chocolate marshmallow, prepared-from-recipe",17.5,71.3,2.26,453.0,85.0,other
"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe",21.1,67.7,3.24,474.0,79.0,other
"Candies, fudge, chocolate, prepared-from-recipe",10.4,76.7,2.39,410.0,45.0,other
"Candies, fudge, chocolate, with nuts, prepared-from-recipe",18.9,68.2,4.38,460.0,39.0,other
"Candies, fudge, peanut butter, prepared-from-recipe",6.59,77.8,3.78,387.0,118.0,other
"Candies, fudge, vanilla with nuts",13.7,74.6,3.0,435.0,42.0,other
"Candies, fudge, vanilla, prepared-from-recipe",5.45,82.2,1.05,383.0,47.0,other
"Candies, gum drops, no sugar or low calorie (sorbitol)",0.2,88.1,0.0,354.0,7.0,other
"Candies, gumdrops, starch jelly pieces",0.0,98.9,0.0,396.0,44.0,other
